import numpy as np
from scipy import stats
    2.93000000e+00, -6.31000000e+00, 8.61000000e+00, -7.22000000e+00, 5.12000000e+00,
    1.49000000e-01, 3.16000000e+00, 2.45000000e+00, -4.48000000e+00, 9.11000000e+00,
    6.13000000e+00, -5.28000000e+00, -7.44000000e+00, 1.04000000e+01, 3.53000000e-01,
    2.61000000e+00, 9.19000000e+00, 6.27000000e+00, 5.23000000e+00, -4.82000000e+00,
    -1.51000000e+01, 3.25000000e+00, -7.34000000e-02, 8.17000000e+00, 2.54000000e+00,
    -6.22000000e+00, 4.23000000e+00, 1.35000000e+01, 9.61000000e+00, 3.14000000e+00,
    5.01000000e-02, -2.24000000e+01, 3.25000000e+00, 4.39000000e+00, -6.16000000e+00,
    -7.33000000e+00, 1.51000000e+01, 9.84000000e+00, 2.23000000e-01, -3.17000000e+01,
    -4.18000000e+00, -6.16000000e+00, 8.14000000e+00, 1.13000000e+01, 5.59000000e+00,
    9.24000000e+00, 2.42000000e+00, -7.44000000e-02, -3.33000000e+00, -6.35000000e+00,
    1.09000000e+01, 8.17000000e+00, -5.31000000e+00, 4.18000000e+00]
y_test = [0.499999999998579, 0.4999999999990262, 0.5000000000000436, 0.5000000000000619, 0.4999999999997558,
         0.4999999999979015, 0.4999999999994643, 0.5000000000001431, 0.5000000000001157, 0.4999999999989569,
         0.4999999999998276, 0.4999999999999494, 0.4999999999977452, 0.4999999999997958, 0.5000000000000111,
         0.4999999999999115, 0.5000000000000619, 0.5000000000000157, 0.5000000000000436, 0.4999999999989569,
         0.5000000000001157, 0.5000000000001431, 0.4999999999977452, 0.4999999999998276, 0.5000000000000111,
         0.4999999999989569, 0.5000000000000619, 0.5000000000000157, 0.5000000000000436, 0.5000000000001431,
         0.4999999999979015, 0.5000000000001157, 0.4999999999989569, 0.5000000000000111, 0.4999999999977452,
         0.5000000000000619, 0.5000000000000436, 0.5000000000000157, 0.4999999999999494, 0.5000000000001431,
         0.5000000000001157, 0.499999999998579, 0.5000000000000619, 0.5000000000000436, 0.4999999999979015,
         0.5000000000000111, 0.4999999999997958, 0.5000000000000157, 0.5000000000001431, 0.499999999998579,
         0.5000000000000619, 0.5000000000000436, 0.5000000000001157, 0.4999999999977452, 0.4999999999998276,
         0.5000000000000111, 0.4999999999989569, 0.5000000000000157, 0.5000000000001431, 0.5000000000001157,
         0.4999999999979015, 0.5000000000000619, 0.5000000000000436, 0.499999999998579, 0.5000000000000111,
         0.5000000000000157, 0.5000000000001431, 0.4999999999977452, 0.5000000000001157, 0.5000000000000619,
         0.5000000000000436, 0.4999999999989569, 0.4999999999997958, 0.5000000000000111, 0.5000000000000157,
         0.5000000000001431, 0.5000000000001157, 0.4999999999979015, 0.499999999998579, 0.5000000000000619,
         0.5000000000000436, 0.4999999999977452, 0.5000000000000111, 0.4999999999998276, 0.5000000000001157,
         0.5000000000001431, 0.5000000000000619, 0.5000000000000436, 0.5000000000000157, 0.499999999998579,
         0.5000000000000111, 0.5000000000001157, 0.4999999999977452, 0.5000000000001431, 0.5000000000000619,
         0.5000000000000436, 0.5000000000000157, 0.499999999998579, 0.4999999999997958, 0.5000000000000111,
         0.4999999999979015, 0.5000000000001157, 0.5000000000001431, 0.5000000000000619, 0.5000000000000436,
         0.4999999999989569, 0.5000000000000157, 0.4999999999977452, 0.5000000000000111, 0.4999999999998276,
         0.5000000000001157, 0.499999999998579, 0.5000000000000619, 0.5000000000000436, 0.5000000000001431,
         0.5000000000000157, 0.4999999999979015, 0.5000000000000111, 0.4999999999989569, 0.5000000000001157,
         0.5000000000000619, 0.5000000000000436, 0.5000000000001431, 0.4999999999977452, 0.5000000000000157,
         0.5000000000000111, 0.5000000000001157, 0.499999999998579, 0.5000000000000619, 0.5000000000000436,
         0.5000000000001431, 0.4999999999979015, 0.5000000000000157, 0.5000000000000111, 0.5000000000001157,
         0.4999999999989569, 0.5000000000000619, 0.5000000000000436, 0.5000000000001431, 0.4999999999977452,
         0.5000000000000111, 0.4999999999998276, 0.5000000000001157, 0.5000000000000619, 0.5000000000000436,
         0.5000000000000157, 0.5000000000001431, 0.499999999998579, 0.5000000000000111, 0.5000000000001157,
         0.4999999999977452, 0.5000000000000619, 0.5000000000000436, 0.5000000000001431, 0.5000000000000157,
         0.4999999999989569, 0.5000000000000111, 0.5000000000001157, 0.4999999999979015, 0.5000000000000619,
         0.5000000000000436, 0.5000000000001431, 0.5000000000000157, 0.499999999998579, 0.4999999999997958,
         0.5000000000000111, 0.5000000000001157, 0.5000000000000619, 0.5000000000000436, 0.4999999999977452,
         0.5000000000001431, 0.5000000000000157, 0.499999999998579, 0.5000000000000111, 0.5000000000001157,
         0.4999999999979015, 0.5000000000000619, 0.5000000000000436, 0.5000000000001431, 0.499999999998579,
         0.5000000000000157, 0.5000000000000111, 0.4999999999977452, 0.5000000000001157, 0.5000000000000619,
         0.5000000000000436, 0.5000000000001431, 0.5000000000000157, 0.4999999999989569, 0.5000000000000111,
         0.4999999999998276, 0.5000000000001157, 0.5000000000000619, 0.5000000000000436, 0.5000000000001431,
         0.5000000000000157, 0.499999999998579, 0.5000000000000111, 0.5000000000001157, 0.5000000000000619,
         0.5000000000000436, 0.4999999999979015, 0.5000000000001431, 0.5000000000000157, 0.5000000000000111,
         0.5000000000001157]

from sklearn.model_selection import train_test_split
X_train, X_test, y_train, y_test = train_test_split(data[:-1], data[1:], test_size=0.2)

from sklearn.linear_model import LinearRegression
model = LinearRegression()
model.fit(X_train.reshape(-1, 1), y_train)
y_pred = model.predict(X_test.reshape(-1, 1))

print(y_pred[-3:])
